Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
179.037,177.106,64.412,99.601,564.882,682,665,5.680312E-3,1.678819E-3,43.884,11,17.605,1.728,98.133E-6,0.641,0.821,1.924,12.920,1.230,4.808,6.931,13.306,14.424,0.882305,0.163520,11.166,common_voice_en_610468.mp3,sixties,female
184.889,192.576,52.027,120.146,416.511,304,299,5.224943E-3,1.228967E-3,62.347,3,13.284,1.395,72.863E-6,0.652,0.751,1.957,10.447,0.974,3.855,5.481,8.644,11.566,0.894853,0.147640,12.328,common_voice_en_610469.mp3,sixties,female
171.753,175.752,50.732,107.275,370.596,224,221,5.701434E-3,1.590671E-3,72.240,2,7.940,1.577,89.890E-6,0.583,0.740,1.750,9.956,1.024,3.448,5.643,10.176,10.343,0.893700,0.149710,12.022,common_voice_en_610470.mp3,sixties,female
173.577,175.889,39.327,106.547,464.666,438,421,5.703631E-3,1.139558E-3,55.838,13,21.522,1.755,100.083E-6,0.766,0.891,2.298,12.193,1.158,4.632,6.586,10.034,13.897,0.894444,0.147179,12.515,common_voice_en_610471.mp3,sixties,female
167.067,176.096,53.143,99.976,380.859,437,429,5.721535E-3,1.569082E-3,51.786,5,9.957,1.742,99.648E-6,0.651,0.845,1.952,10.140,1.042,3.753,5.355,11.281,11.258,0.899394,0.133180,11.958,common_voice_en_610472.mp3,sixties,female
148.890,155.972,37.430,106.265,259.410,279,272,6.418271E-3,1.435516E-3,65.455,6,12.387,1.913,122.759E-6,0.724,0.900,2.173,13.831,1.250,4.717,7.703,13.857,14.150,0.871415,0.183576,11.014,common_voice_en_610473.mp3,sixties,female
183.992,208.520,79.589,103.310,453.157,288,277,4.853624E-3,1.883358E-3,54.801,6,13.566,2.310,112.137E-6,0.869,1.061,2.606,10.153,1.133,4.057,5.910,10.993,12.172,0.867818,0.192134,11.004,common_voice_en_610474.mp3,sixties,female
171.264,171.417,47.837,112.641,518.144,494,485,5.853070E-3,1.253678E-3,45.368,7,13.533,1.545,90.413E-6,0.567,0.702,1.700,10.309,1.059,4.177,6.213,10.097,12.532,0.908838,0.118326,12.675,common_voice_en_610475.mp3,sixties,female
153.838,163.560,36.091,126.339,428.258,332,322,6.135220E-3,1.089699E-3,60.541,9,16.964,1.535,94.158E-6,0.661,0.802,1.984,10.614,1.090,3.664,5.834,11.150,10.991,0.895516,0.151262,12.756,common_voice_en_610476.mp3,sixties,female
169.778,178.182,51.752,105.428,506.100,379,368,5.638010E-3,1.226492E-3,59.067,7,24.428,1.484,83.655E-6,0.524,0.693,1.571,12.463,1.148,4.573,6.880,13.105,13.720,0.883571,0.162036,11.363,common_voice_en_610477.mp3,sixties,female
149.487,159.282,29.484,120.639,245.788,376,368,6.279352E-3,1.097778E-3,51.493,7,16.685,1.656,104.016E-6,0.699,0.854,2.097,10.268,1.109,3.751,5.641,11.147,11.252,0.896202,0.148804,12.544,common_voice_en_610478.mp3,sixties,female
185.935,173.128,28.156,120.988,215.148,252,248,5.784949E-3,1.032339E-3,55.756,3,2.638,1.435,83.001E-6,0.645,0.809,1.936,9.983,1.019,3.837,6.302,12.599,11.511,0.903022,0.130497,12.559,common_voice_en_610479.mp3,sixties,female
216.634,208.840,71.314,113.637,515.455,277,270,4.799442E-3,1.485895E-3,60.805,3,7.958,1.466,70.353E-6,0.580,0.611,1.739,9.197,0.918,3.444,5.434,10.673,10.332,0.909616,0.121674,13.871,common_voice_en_610480.mp3,sixties,female
192.635,191.685,38.518,108.402,258.599,157,153,5.224013E-3,1.142957E-3,72.749,3,2.666,1.941,101.389E-6,0.766,0.872,2.298,12.092,1.188,4.025,6.301,11.796,12.075,0.883161,0.169283,11.405,common_voice_en_610481.mp3,sixties,female
212.823,218.761,30.307,171.264,278.476,195,192,4.583399E-3,0.660956E-3,74.542,2,5.995,2.300,105.438E-6,1.006,1.284,3.019,9.899,1.177,3.972,5.848,10.655,11.916,0.861704,0.202760,10.959,common_voice_en_610482.mp3,sixties,female
175.918,203.964,91.072,107.180,566.942,354,339,4.979654E-3,1.727488E-3,60.258,8,20.863,2.519,125.419E-6,1.009,1.161,3.028,11.760,1.307,4.266,7.100,13.210,12.798,0.859022,0.206528,10.641,common_voice_en_610483.mp3,sixties,female
143.871,160.851,40.903,120.682,289.297,240,236,6.221700E-3,1.435716E-3,54.773,3,10.327,1.399,87.056E-6,0.506,0.670,1.517,11.178,1.115,4.162,6.695,11.491,12.486,0.905352,0.118192,11.770,common_voice_en_610484.mp3,sixties,female
218.757,227.099,75.732,107.959,496.959,267,259,4.434989E-3,1.415594E-3,67.486,5,16.724,1.720,76.293E-6,0.602,0.674,1.806,10.605,0.992,3.726,5.323,12.635,11.179,0.897979,0.144779,12.469,common_voice_en_610485.mp3,sixties,female
151.429,153.822,38.412,98.372,274.664,200,195,6.524701E-3,1.565614E-3,67.282,4,18.637,1.735,113.189E-6,0.619,0.704,1.856,10.509,0.985,3.824,5.796,11.803,11.472,0.884693,0.164858,12.501,common_voice_en_610486.mp3,sixties,female
162.059,175.478,40.744,125.049,288.907,229,227,5.712558E-3,1.206151E-3,55.941,1,2.830,2.384,136.213E-6,1.099,1.217,3.298,12.148,1.191,3.968,7.097,15.918,11.903,0.890119,0.147177,11.688,common_voice_en_610487.mp3,sixties,female
156.546,166.096,48.224,100.028,381.328,335,324,6.081574E-3,1.619305E-3,59.770,10,14.173,2.506,152.402E-6,0.988,1.155,2.965,11.921,1.259,4.641,7.070,13.381,13.924,0.845861,0.225500,9.680,common_voice_en_610488.mp3,sixties,female
182.172,201.261,66.910,111.185,501.948,505,493,5.031789E-3,1.219117E-3,56.711,8,14.108,1.358,68.346E-6,0.505,0.653,1.516,9.091,0.954,3.387,5.305,10.442,10.161,0.899733,0.139545,13.209,common_voice_en_610489.mp3,sixties,female
231.993,233.729,63.774,93.652,481.791,274,262,4.228963E-3,1.106546E-3,76.590,6,14.518,2.191,92.639E-6,1.040,0.886,3.120,8.770,0.957,3.194,4.558,7.281,9.583,0.889191,0.161377,12.510,common_voice_en_610490.mp3,sixties,female
196.586,198.092,63.858,120.933,543.398,336,325,5.081068E-3,1.494457E-3,61.934,9,15.708,2.680,136.181E-6,1.225,1.409,3.676,15.270,1.421,5.783,9.789,18.918,17.349,0.843930,0.234714,9.107,common_voice_en_610491.mp3,sixties,female
165.105,169.985,40.826,114.563,371.503,233,225,5.902481E-3,1.338052E-3,69.764,7,4.039,1.612,95.137E-6,0.617,0.764,1.850,11.292,1.049,4.299,6.439,11.462,12.896,0.878583,0.166010,11.377,common_voice_en_610492.mp3,sixties,female
194.655,208.030,59.524,138.835,503.454,387,381,4.844421E-3,1.131952E-3,56.711,3,5.658,1.472,71.327E-6,0.589,0.680,1.766,9.699,0.887,3.848,5.199,9.340,11.545,0.905857,0.140546,13.810,common_voice_en_610493.mp3,sixties,female
165.945,176.522,57.568,107.897,570.085,882,855,5.695484E-3,1.472646E-3,47.141,24,26.149,2.009,114.437E-6,0.763,0.905,2.288,10.955,1.170,4.199,6.287,11.838,12.596,0.874273,0.173789,10.835,common_voice_en_610494.mp3,sixties,female
172.478,173.783,34.785,99.300,250.431,316,310,5.763086E-3,1.167455E-3,55.435,4,7.249,2.112,121.712E-6,0.745,0.963,2.234,11.207,1.196,4.566,7.535,12.525,13.699,0.891722,0.150823,11.126,common_voice_en_610495.mp3,sixties,female
172.901,181.180,36.742,102.095,275.475,360,347,5.555283E-3,1.101291E-3,59.227,10,19.370,1.593,88.470E-6,0.482,0.609,1.447,10.906,1.036,3.540,5.694,11.945,10.619,0.876161,0.185481,11.873,common_voice_en_610496.mp3,sixties,female
191.472,215.181,80.958,117.934,456.561,220,215,4.706875E-3,1.750915E-3,75.211,4,11.158,3.284,154.574E-6,1.440,1.831,4.319,17.148,1.428,5.977,9.344,12.551,17.930,0.818671,0.280705,8.607,common_voice_en_610497.mp3,sixties,female
198.448,198.378,30.877,147.431,265.277,255,248,5.069598E-3,0.852201E-3,70.489,5,11.034,2.030,102.938E-6,0.813,1.042,2.440,11.837,1.133,4.882,6.403,11.310,14.647,0.870198,0.195322,11.114,common_voice_en_610498.mp3,sixties,female
176.162,187.346,59.769,120.506,509.742,298,293,5.333533E-3,1.415679E-3,62.069,3,6.609,2.179,116.207E-6,0.777,1.025,2.331,13.180,1.272,5.254,8.616,16.809,15.763,0.873967,0.172892,10.488,common_voice_en_610499.mp3,sixties,female
186.214,213.097,72.030,104.643,398.426,502,489,4.713205E-3,1.401398E-3,58.247,8,11.707,2.535,119.459E-6,1.151,1.325,3.454,13.682,1.273,5.965,7.645,10.728,17.894,0.842775,0.235706,9.528,common_voice_en_610500.mp3,sixties,female
160.305,164.919,28.307,100.581,264.523,466,459,6.078820E-3,1.053898E-3,52.104,6,11.020,1.551,94.277E-6,0.590,0.789,1.770,10.891,1.132,4.458,6.047,10.520,13.373,0.887414,0.167889,12.056,common_voice_en_610501.mp3,sixties,female
145.133,167.009,57.240,105.015,317.915,328,323,6.000857E-3,1.859253E-3,53.065,4,11.304,2.298,137.878E-6,0.878,1.144,2.635,14.269,1.223,4.382,7.208,13.648,13.145,0.887666,0.156654,11.434,common_voice_en_610502.mp3,sixties,female
168.619,187.249,57.607,114.028,399.304,288,281,5.384885E-3,1.473066E-3,64.000,5,4.729,2.037,109.676E-6,0.817,0.917,2.451,10.585,1.078,3.994,6.417,10.354,11.981,0.870207,0.185567,11.159,common_voice_en_610503.mp3,sixties,female
197.996,191.213,37.177,125.132,272.045,279,274,5.237651E-3,1.075632E-3,71.685,2,3.067,1.730,90.592E-6,0.612,0.792,1.837,10.994,1.071,4.144,6.717,12.997,12.433,0.901459,0.131801,12.495,common_voice_en_610504.mp3,sixties,female
153.607,163.610,52.979,115.934,591.858,344,335,6.139441E-3,1.311811E-3,54.702,6,10.707,1.727,106.015E-6,0.600,0.761,1.801,13.186,1.297,5.011,7.725,13.446,15.034,0.876876,0.173635,10.718,common_voice_en_610505.mp3,sixties,female
210.295,197.919,51.780,100.281,279.812,273,269,5.064142E-3,1.541763E-3,73.617,2,1.315,1.789,90.573E-6,0.613,0.862,1.839,10.183,1.044,3.638,5.573,9.693,10.915,0.887481,0.159828,12.391,common_voice_en_610506.mp3,sixties,female
150.354,159.593,28.384,112.414,239.996,420,414,6.279590E-3,1.076597E-3,52.374,5,9.263,1.498,94.048E-6,0.584,0.681,1.751,12.430,1.151,4.524,6.454,11.462,13.572,0.911540,0.113175,13.277,common_voice_en_610507.mp3,sixties,female
200.879,207.105,52.728,105.706,384.857,350,339,4.846903E-3,1.162538E-3,70.619,8,6.184,2.581,125.090E-6,1.158,1.284,3.473,11.262,1.206,4.416,6.158,9.773,13.247,0.862915,0.202420,10.513,common_voice_en_610508.mp3,sixties,female
226.832,240.364,82.271,108.732,452.556,251,240,4.235960E-3,1.430792E-3,67.965,5,13.292,2.390,101.222E-6,0.941,1.059,2.823,14.138,1.268,5.561,8.373,17.091,16.684,0.862928,0.192022,9.782,common_voice_en_610509.mp3,sixties,female
167.877,179.657,44.764,112.778,292.727,299,295,5.585467E-3,1.393921E-3,59.640,2,2.284,2.164,120.851E-6,0.777,1.027,2.330,12.538,1.113,4.480,7.864,15.606,13.439,0.879295,0.182472,11.995,common_voice_en_610510.mp3,sixties,female
165.899,185.547,67.649,136.924,528.357,749,733,5.418413E-3,1.347077E-3,38.836,13,15.352,1.748,94.719E-6,0.751,0.953,2.252,11.242,1.145,4.048,6.041,12.557,12.143,0.900259,0.136673,12.450,common_voice_en_610511.mp3,sixties,female
152.834,162.231,34.590,92.795,246.198,252,245,6.174621E-3,1.251501E-3,60.482,6,14.261,1.731,106.897E-6,0.685,0.738,2.055,12.822,1.208,4.409,7.355,15.104,13.226,0.886271,0.165272,12.118,common_voice_en_610512.mp3,sixties,female
181.279,197.882,71.713,117.151,497.639,468,453,5.087362E-3,1.324514E-3,60.800,10,30.124,1.436,73.046E-6,0.578,0.626,1.735,10.999,1.110,3.780,6.269,13.053,11.340,0.902275,0.136608,12.864,common_voice_en_610513.mp3,sixties,female
178.812,183.562,44.888,105.650,274.615,205,202,5.435976E-3,1.394456E-3,68.421,2,9.246,1.878,102.062E-6,0.594,0.735,1.782,10.942,0.992,3.714,6.163,14.385,11.141,0.885900,0.151118,11.068,common_voice_en_610514.mp3,sixties,female
178.388,177.956,31.506,99.908,262.012,142,137,5.629392E-3,1.113353E-3,77.838,4,10.147,3.018,169.868E-6,1.371,1.455,4.112,13.108,1.154,5.530,7.583,15.090,16.590,0.815061,0.273172,7.993,common_voice_en_610515.mp3,sixties,female
164.076,172.935,35.705,120.689,275.712,399,391,5.770790E-3,1.148186E-3,61.654,7,17.443,1.713,98.878E-6,0.619,0.804,1.857,13.165,1.206,4.473,7.531,15.543,13.418,0.915296,0.108659,13.074,common_voice_en_610516.mp3,sixties,female
198.088,197.069,52.442,107.716,291.490,299,292,5.091722E-3,1.476970E-3,61.410,5,11.497,1.974,100.507E-6,0.705,0.854,2.114,12.261,1.105,4.427,7.702,13.285,13.280,0.875566,0.175252,10.606,common_voice_en_610517.mp3,sixties,female
203.949,245.235,107.837,130.752,514.079,272,265,4.145085E-3,1.590402E-3,71.014,3,6.766,2.140,88.712E-6,0.940,1.008,2.819,11.265,1.268,4.214,6.264,12.790,12.643,0.888586,0.160242,11.370,common_voice_en_610518.mp3,sixties,female
196.669,185.748,40.919,104.130,257.162,188,183,5.401519E-3,1.365426E-3,67.453,3,13.026,2.211,119.414E-6,0.994,0.890,2.983,10.920,1.053,4.131,6.304,10.229,12.394,0.873687,0.184367,11.585,common_voice_en_610519.mp3,sixties,female
173.989,168.101,19.681,133.882,203.977,181,178,5.960832E-3,0.727720E-3,69.043,2,7.659,1.569,93.513E-6,0.539,0.754,1.616,8.622,0.933,3.077,4.711,9.366,9.230,0.902064,0.134487,13.031,common_voice_en_610520.mp3,sixties,female
205.655,199.862,40.832,131.871,332.606,524,513,5.007982E-3,1.050292E-3,54.969,8,15.558,1.568,78.547E-6,0.540,0.666,1.621,9.474,0.922,3.343,5.238,10.288,10.030,0.912089,0.117554,13.459,common_voice_en_610521.mp3,sixties,female
212.806,208.488,71.123,115.572,364.806,259,253,4.847990E-3,1.740018E-3,67.300,3,6.580,2.084,101.018E-6,0.744,1.000,2.233,11.234,1.088,3.536,6.048,12.954,10.607,0.916449,0.108447,13.389,common_voice_en_610522.mp3,sixties,female
225.159,227.206,35.060,157.936,352.363,340,334,4.406734E-3,0.716243E-3,52.693,3,12.298,1.824,80.360E-6,0.801,0.974,2.402,11.401,1.107,4.038,6.893,13.931,12.113,0.869952,0.191877,11.062,common_voice_en_610523.mp3,sixties,female
183.837,189.616,51.986,132.079,513.576,462,450,5.281003E-3,1.186074E-3,55.046,9,21.902,1.738,91.782E-6,0.724,0.827,2.172,10.917,1.124,3.399,5.793,12.135,10.198,0.893918,0.155389,12.376,common_voice_en_610524.mp3,sixties,female
151.292,173.217,54.525,109.595,393.209,473,463,5.788919E-3,1.632414E-3,50.066,6,14.073,1.498,86.735E-6,0.577,0.702,1.731,8.993,0.874,3.313,4.909,8.472,9.939,0.907853,0.120709,13.010,common_voice_en_610525.mp3,sixties,female
187.447,182.597,34.750,108.584,255.291,347,342,5.487024E-3,1.191684E-3,59.317,4,10.407,1.463,80.281E-6,0.594,0.766,1.781,9.795,1.029,3.538,4.739,9.099,10.614,0.911048,0.116175,13.435,common_voice_en_610526.mp3,sixties,female
153.336,178.510,60.331,126.421,369.862,257,252,5.627010E-3,1.563301E-3,62.681,4,7.760,1.545,86.952E-6,0.627,0.804,1.880,10.981,1.053,4.518,6.415,9.895,13.553,0.885343,0.162146,12.067,common_voice_en_610527.mp3,sixties,female
183.629,189.201,39.497,140.518,440.148,345,339,5.322577E-3,0.878803E-3,68.159,2,2.307,1.139,60.609E-6,0.394,0.509,1.181,10.735,0.910,4.256,5.732,8.598,12.769,0.917899,0.113915,14.280,common_voice_en_610528.mp3,sixties,female
171.494,174.096,30.112,105.721,232.186,389,376,5.750713E-3,1.036302E-3,65.330,12,22.903,2.126,122.244E-6,0.929,0.935,2.788,10.412,1.117,4.116,6.065,12.655,12.347,0.843238,0.231099,9.567,common_voice_en_610529.mp3,sixties,female
168.869,173.352,53.263,100.252,511.659,662,650,5.775048E-3,1.388826E-3,32.992,10,19.596,1.544,89.183E-6,0.604,0.688,1.811,11.247,1.162,4.144,6.542,11.733,12.432,0.899466,0.135118,12.133,common_voice_en_610530.mp3,sixties,female
161.406,179.386,63.212,124.232,500.732,351,339,5.655469E-3,1.563727E-3,64.418,6,11.301,1.554,87.871E-6,0.544,0.709,1.632,10.425,1.007,3.935,5.682,10.105,11.805,0.894900,0.147630,12.053,common_voice_en_610531.mp3,sixties,female
172.766,168.540,26.922,124.826,256.666,207,203,5.937011E-3,0.975877E-3,71.039,3,5.591,1.469,87.210E-6,0.485,0.612,1.455,11.499,1.123,4.402,6.743,14.166,13.205,0.913301,0.110241,12.415,common_voice_en_610532.mp3,sixties,female
163.259,192.548,83.310,112.586,508.995,412,405,5.235748E-3,1.750095E-3,53.312,3,7.163,1.888,98.852E-6,0.762,0.852,2.286,10.384,1.014,3.936,6.105,11.769,11.809,0.895437,0.149643,12.587,common_voice_en_610533.mp3,sixties,female
204.263,202.686,29.730,161.841,265.371,233,229,4.940298E-3,0.729628E-3,69.625,3,5.446,1.055,52.125E-6,0.510,0.563,1.531,10.182,0.889,3.061,4.719,9.087,9.184,0.907779,0.134649,13.577,common_voice_en_610534.mp3,sixties,female
180.998,176.267,23.904,129.106,238.032,235,226,5.681468E-3,0.853170E-3,62.894,7,30.644,1.853,105.280E-6,0.721,0.762,2.162,11.245,1.028,4.189,6.019,12.634,12.566,0.875666,0.189538,11.958,common_voice_en_610535.mp3,sixties,female
148.834,168.576,54.440,122.805,432.423,232,228,5.942874E-3,1.499622E-3,64.706,3,6.932,1.734,103.029E-6,0.561,0.822,1.683,13.125,1.156,5.852,9.159,12.017,17.556,0.865779,0.189699,10.406,common_voice_en_610536.mp3,sixties,female
178.738,183.214,34.606,113.701,271.429,395,382,5.439714E-3,1.023724E-3,57.395,10,18.891,1.958,106.501E-6,0.739,0.932,2.216,12.495,1.167,4.737,7.470,13.260,14.211,0.871922,0.180338,10.836,common_voice_en_610537.mp3,sixties,female
161.744,163.040,26.104,87.754,220.522,283,277,6.131090E-3,1.038501E-3,59.455,5,8.421,1.747,107.083E-6,0.786,0.915,2.357,10.964,1.078,3.803,6.707,14.776,11.408,0.895555,0.151888,12.029,common_voice_en_610538.mp3,sixties,female
224.339,230.482,48.426,118.915,434.881,247,244,4.359886E-3,0.827930E-3,64.387,2,6.299,2.071,90.313E-6,0.890,0.983,2.669,11.295,1.065,5.085,6.647,11.479,15.255,0.877354,0.182349,11.975,common_voice_en_610539.mp3,sixties,female
155.761,179.356,69.716,111.859,497.078,204,196,5.625479E-3,1.792613E-3,61.697,6,20.465,2.353,132.375E-6,0.753,0.887,2.258,19.384,1.511,8.223,13.746,26.556,24.669,0.830387,0.238365,8.202,common_voice_en_610540.mp3,sixties,female
174.282,173.405,37.448,110.601,221.229,144,143,5.761355E-3,1.310061E-3,71.934,0,0,1.640,94.489E-6,0.605,0.623,1.815,9.200,0.909,3.773,5.837,10.050,11.318,0.886201,0.161308,12.287,common_voice_en_610541.mp3,sixties,female
180.816,183.243,28.919,111.415,261.914,534,520,5.474838E-3,0.916544E-3,59.796,12,21.285,1.626,89.042E-6,0.589,0.700,1.767,12.009,1.079,4.429,6.784,10.671,13.286,0.906940,0.123182,12.619,common_voice_en_610542.mp3,sixties,female
146.672,166.103,51.277,100.690,264.166,184,179,6.129093E-3,2.001604E-3,68.211,3,3.238,2.668,163.524E-6,0.948,1.180,2.843,12.803,1.218,5.613,8.061,12.622,16.840,0.813522,0.287354,7.872,common_voice_en_610543.mp3,sixties,female
161.420,174.375,45.385,112.771,295.671,341,335,5.751435E-3,1.485348E-3,59.126,4,7.867,1.944,111.786E-6,0.645,0.847,1.934,11.348,1.213,4.424,6.754,13.140,13.271,0.888032,0.154378,11.434,common_voice_en_610544.mp3,sixties,female
200.379,200.164,46.987,102.135,326.472,509,495,4.977985E-3,1.206476E-3,67.500,10,13.901,1.747,86.972E-6,0.745,0.873,2.235,9.334,1.013,3.358,4.914,10.465,10.074,0.885477,0.177019,12.987,common_voice_en_610545.mp3,sixties,female
185.456,179.816,25.390,115.629,245.658,368,360,5.570104E-3,0.870635E-3,61.818,5,8.445,1.478,82.339E-6,0.444,0.698,1.333,11.427,1.114,3.567,6.270,15.762,10.702,0.905870,0.127826,12.387,common_voice_en_610546.mp3,sixties,female
155.511,167.481,41.468,100.283,252.279,430,421,5.982464E-3,1.499023E-3,54.791,7,9.319,1.801,107.772E-6,0.718,0.751,2.155,9.948,0.976,3.822,5.429,8.627,11.465,0.894971,0.152564,12.497,common_voice_en_610547.mp3,sixties,female
174.871,191.809,53.189,121.707,342.774,246,240,5.241236E-3,1.422944E-3,60.762,3,5.037,1.817,95.212E-6,0.765,0.937,2.295,12.008,1.153,4.290,7.139,13.213,12.869,0.896805,0.144042,12.014,common_voice_en_610548.mp3,sixties,female
198.765,193.885,38.236,112.204,261.149,248,243,5.172985E-3,1.152609E-3,62.316,4,14.251,1.676,86.695E-6,0.528,0.613,1.584,12.025,1.118,3.941,6.817,12.338,11.822,0.886701,0.154725,11.333,common_voice_en_610549.mp3,sixties,female
226.301,211.973,65.166,103.240,346.160,234,231,4.756534E-3,1.677848E-3,65.330,1,2.319,2.098,99.796E-6,0.810,1.037,2.430,11.112,1.097,4.574,7.010,10.306,13.723,0.893071,0.137398,11.409,common_voice_en_610550.mp3,sixties,female
201.296,197.056,49.865,130.251,520.315,343,340,5.072189E-3,1.125798E-3,57.838,2,7.709,1.526,77.393E-6,0.575,0.797,1.726,10.669,1.085,4.137,6.531,12.402,12.410,0.922229,0.095475,13.424,common_voice_en_610551.mp3,sixties,female
163.571,169.210,37.405,105.610,260.736,273,269,5.931712E-3,1.356996E-3,62.081,1,3.637,2.001,118.680E-6,0.773,0.834,2.319,11.519,1.156,4.361,6.202,11.358,13.083,0.903270,0.128440,12.762,common_voice_en_610552.mp3,sixties,female
163.012,170.766,46.269,118.041,311.246,168,165,5.839149E-3,1.476009E-3,69.079,2,7.364,1.764,103.026E-6,0.570,0.669,1.711,12.749,1.165,4.173,8.077,13.270,12.518,0.892122,0.140311,11.219,common_voice_en_610553.mp3,sixties,female
146.145,151.409,19.416,110.455,196.051,180,175,6.611304E-3,0.849129E-3,67.108,4,9.322,1.399,92.500E-6,0.495,0.633,1.485,9.042,0.908,3.389,5.318,8.037,10.167,0.889557,0.153197,11.917,common_voice_en_610554.mp3,sixties,female
171.091,198.396,66.294,122.544,390.483,262,256,5.073601E-3,1.592092E-3,61.184,2,6.241,1.506,76.400E-6,0.585,0.655,1.754,11.439,1.140,4.041,6.140,12.392,12.123,0.902702,0.132527,12.421,common_voice_en_610555.mp3,sixties,female
176.843,188.579,69.369,107.002,548.739,390,381,5.310247E-3,1.522965E-3,49.275,7,15.642,2.059,109.313E-6,0.831,0.937,2.494,10.575,1.089,4.473,5.918,11.831,13.419,0.884773,0.156944,11.384,common_voice_en_610556.mp3,sixties,female
184.184,194.105,68.426,110.025,526.880,672,650,5.175986E-3,1.462092E-3,45.937,17,30.551,2.152,111.406E-6,0.875,0.987,2.624,10.279,1.110,3.334,5.003,10.398,10.002,0.879918,0.179494,11.979,common_voice_en_610557.mp3,sixties,female
184.115,176.282,33.792,115.444,239.354,377,370,5.684529E-3,1.161915E-3,56.024,6,11.449,1.741,98.965E-6,0.594,0.737,1.783,10.498,1.027,4.214,5.739,11.031,12.643,0.887063,0.154503,11.267,common_voice_en_610558.mp3,sixties,female
157.521,171.753,56.065,111.350,493.726,741,724,5.824258E-3,1.545703E-3,47.212,16,24.680,1.801,104.889E-6,0.702,0.896,2.106,12.647,1.222,4.816,7.188,12.155,14.448,0.892570,0.143326,11.581,common_voice_en_610559.mp3,sixties,female
182.108,201.612,69.340,140.622,509.680,444,437,4.981239E-3,1.373958E-3,55.271,6,7.193,1.761,87.719E-6,0.706,0.783,2.119,10.305,1.136,3.793,5.594,8.893,11.378,0.902887,0.134401,13.124,common_voice_en_610560.mp3,sixties,female
169.164,180.617,39.027,132.646,287.283,412,400,5.578425E-3,1.147747E-3,61.369,8,17.366,1.825,101.804E-6,0.732,0.881,2.197,12.187,1.096,4.994,7.030,11.612,14.981,0.872134,0.189793,10.916,common_voice_en_610561.mp3,sixties,female
192.581,186.593,30.492,104.835,271.086,368,359,5.372104E-3,0.946585E-3,51.174,7,17.510,1.735,93.228E-6,0.679,0.922,2.036,9.228,0.856,3.480,4.598,7.095,10.440,0.885858,0.167047,13.066,common_voice_en_610562.mp3,sixties,female
161.615,164.426,21.195,130.957,217.141,285,279,6.080808E-3,0.781878E-3,58.219,5,11.913,1.704,103.588E-6,0.630,0.765,1.891,12.690,1.116,4.728,7.205,13.212,14.183,0.889053,0.147498,11.606,common_voice_en_610563.mp3,sixties,female
146.715,169.892,46.809,111.431,314.353,289,284,5.910430E-3,1.632290E-3,55.814,3,5.674,1.601,94.607E-6,0.549,0.600,1.647,7.405,0.932,2.619,4.181,9.018,7.858,0.917299,0.109362,13.492,common_voice_en_610564.mp3,sixties,female
166.280,164.441,28.087,109.456,230.961,202,200,6.064073E-3,1.056778E-3,67.057,1,4.468,1.851,112.232E-6,0.756,1.069,2.269,11.970,1.206,4.223,7.180,13.397,12.669,0.871575,0.181672,10.671,common_voice_en_610565.mp3,sixties,female
181.982,173.913,32.246,118.865,275.944,334,327,5.750409E-3,1.108365E-3,63.357,5,21.373,2.048,117.775E-6,1.084,1.166,3.253,11.467,1.229,4.545,6.616,13.087,13.636,0.868397,0.189198,10.835,common_voice_en_610566.mp3,sixties,female
219.653,224.665,25.954,179.744,298.938,189,187,4.464076E-3,0.513672E-3,72.749,1,3.275,2.027,90.478E-6,0.965,1.112,2.896,10.452,0.931,3.967,6.239,9.696,11.900,0.908162,0.119894,12.254,common_voice_en_610567.mp3,sixties,female
173.695,179.660,55.066,110.609,510.925,324,314,5.594422E-3,1.273466E-3,62.225,8,22.813,1.616,90.422E-6,0.549,0.600,1.648,10.685,0.976,4.415,5.948,11.655,13.244,0.909908,0.120001,13.370,common_voice_en_610568.mp3,sixties,female
163.357,168.117,37.613,116.548,280.440,220,217,5.969767E-3,1.301795E-3,64.662,2,13.028,1.841,109.918E-6,0.682,0.977,2.047,13.962,1.193,4.617,7.428,11.491,13.852,0.894485,0.145942,12.332,common_voice_en_610569.mp3,sixties,female
190.934,195.943,50.199,101.694,508.745,536,525,5.099730E-3,1.173463E-3,56.606,8,13.822,2.331,118.890E-6,0.990,1.327,2.969,11.570,1.126,4.317,7.093,11.808,12.952,0.851245,0.227418,10.478,common_voice_en_610570.mp3,sixties,female
177.139,189.561,64.768,116.952,479.656,266,256,5.360631E-3,1.488871E-3,56.136,5,16.302,2.138,114.604E-6,0.918,0.884,2.753,13.129,1.253,4.969,7.649,16.215,14.907,0.877995,0.173001,11.222,common_voice_en_610571.mp3,sixties,female
