Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
106.287,114.140,31.167,74.915,217.972,316,295,8.795584E-3,2.188187E-3,40.909,16,30.348,4.136,363.764E-6,2.088,2.420,6.265,16.834,1.451,8.269,12.976,22.817,24.808,0.756590,0.390196,6.109,common_voice_en_207754.mp3,fourties,male
82.707,93.107,28.284,72.591,209.659,98,91,10.852007E-3,2.390726E-3,61.484,6,16.201,3.500,379.804E-6,1.500,1.662,4.500,14.243,1.294,6.187,8.996,15.885,18.561,0.775511,0.361322,6.894,common_voice_en_207755.mp3,fourties,male
96.326,109.859,37.680,75.004,216.118,69,62,9.261568E-3,2.526049E-3,69.258,5,24.684,3.749,347.173E-6,1.914,2.176,5.741,15.638,1.461,7.831,9.882,22.921,23.493,0.739701,0.423521,5.554,common_voice_en_207756.mp3,fourties,male
85.162,87.105,8.186,76.374,119.732,130,124,11.529071E-3,1.081125E-3,53.185,4,13.189,3.355,386.792E-6,1.461,1.830,4.384,16.947,1.476,8.693,11.115,13.572,26.080,0.723822,0.462809,4.970,common_voice_en_207757.mp3,fourties,male
115.798,108.771,32.384,69.218,221.542,191,167,9.552644E-3,2.820971E-3,54.979,19,36.721,4.316,412.278E-6,2.317,2.599,6.951,19.687,1.826,10.291,11.520,--undefined--,30.872,0.695760,0.503505,4.156,common_voice_en_207758.mp3,fourties,male
80.991,91.206,18.927,69.758,153.074,133,124,10.980743E-3,2.000151E-3,46.290,6,19.024,3.168,347.825E-6,1.356,1.525,4.068,19.285,1.692,7.245,11.212,12.216,21.735,0.793668,0.314287,7.325,common_voice_en_207759.mp3,fourties,male
99.856,106.342,28.103,68.231,245.414,307,281,9.483794E-3,2.250264E-3,53.725,25,41.634,3.449,327.065E-6,1.361,1.499,4.082,17.466,1.463,6.738,10.982,22.488,20.215,0.756728,0.378799,6.209,common_voice_en_207760.mp3,fourties,male
92.457,102.208,23.190,74.983,146.297,117,110,10.087216E-3,2.324094E-3,62.270,5,17.277,5.478,552.601E-6,2.643,2.629,7.929,18.359,1.464,9.420,12.913,--undefined--,28.259,0.687721,0.512340,3.833,common_voice_en_207761.mp3,fourties,male
87.728,97.427,21.691,75.118,156.662,136,126,10.329947E-3,2.193465E-3,60.160,8,26.764,3.876,400.411E-6,1.811,2.262,5.432,14.151,1.431,5.478,7.147,5.618,16.435,0.745674,0.395497,5.824,common_voice_en_207762.mp3,fourties,male
92.912,99.805,20.354,75.144,139.466,87,80,10.219499E-3,2.086090E-3,60.432,5,19.308,5.383,550.081E-6,2.496,2.509,7.489,20.557,1.801,12.050,18.731,30.042,36.149,0.704428,0.472707,4.241,common_voice_en_207763.mp3,fourties,male
102.891,110.904,28.613,75.787,214.486,75,70,9.236297E-3,1.981050E-3,53.143,4,16.893,3.951,364.926E-6,1.844,2.214,5.533,17.940,1.619,7.650,10.560,13.065,22.949,0.799570,0.305333,7.792,common_voice_en_207764.mp3,fourties,male
92.068,110.908,44.158,75.292,276.894,99,94,9.097167E-3,2.997342E-3,57.848,3,12.052,2.955,268.826E-6,1.469,1.646,4.406,13.680,1.515,5.505,8.802,16.378,16.514,0.841703,0.213918,8.814,common_voice_en_207765.mp3,fourties,male
81.141,99.620,40.238,74.362,224.287,78,66,10.106929E-3,3.284786E-3,66.421,10,32.155,3.159,319.233E-6,1.390,1.118,4.169,18.499,1.674,9.301,13.630,--undefined--,27.902,0.682171,0.530367,3.642,common_voice_en_207766.mp3,fourties,male
81.184,96.259,27.103,75.451,161.423,42,36,11.041652E-3,2.825517E-3,72.197,3,21.197,6.569,725.336E-6,2.289,2.303,6.867,17.275,1.580,10.610,4.086,--undefined--,31.831,0.762041,0.359051,5.780,common_voice_en_207767.mp3,fourties,male
118.436,118.786,34.450,76.488,239.409,79,70,8.481992E-3,2.159241E-3,65.289,7,27.866,6.432,545.583E-6,3.378,3.764,10.133,18.233,1.961,8.769,12.499,--undefined--,26.306,0.695844,0.487451,4.012,common_voice_en_207768.mp3,fourties,male
112.454,110.547,29.786,74.799,220.407,117,104,9.372481E-3,2.489089E-3,61.143,10,34.867,5.630,527.648E-6,2.471,2.036,7.413,16.364,1.561,7.742,11.563,--undefined--,23.225,0.643500,0.592057,2.749,common_voice_en_207769.mp3,fourties,male
125.150,116.853,31.902,66.739,202.226,205,191,8.649014E-3,2.483671E-3,45.304,11,26.009,4.899,423.730E-6,2.515,2.748,7.545,18.704,1.720,8.135,14.343,36.383,24.405,0.703073,0.508543,4.655,common_voice_en_207770.mp3,fourties,male
100.266,114.235,38.613,75.292,218.925,152,134,8.797124E-3,2.810140E-3,59.057,15,43.692,5.123,450.673E-6,2.581,2.663,7.744,22.294,1.806,11.435,14.942,30.871,34.306,0.700708,0.489979,4.346,common_voice_en_207771.mp3,fourties,male
117.958,111.905,17.759,67.627,150.579,103,99,9.051434E-3,1.691510E-3,55.157,2,7.978,4.436,401.538E-6,1.918,2.401,5.755,22.032,1.820,6.508,14.169,36.170,19.525,0.818443,0.276713,8.540,common_voice_en_207772.mp3,fourties,male
114.253,116.592,29.168,80.210,297.045,106,100,8.586497E-3,1.628467E-3,65.314,5,18.379,3.102,266.393E-6,1.350,1.696,4.051,12.912,1.284,5.001,6.875,17.748,15.003,0.814221,0.288296,9.442,common_voice_en_207773.mp3,fourties,male
91.348,108.736,37.672,74.323,224.513,167,148,9.240806E-3,2.903875E-3,53.886,15,26.989,4.985,460.674E-6,2.509,3.232,7.527,19.269,1.556,9.755,15.795,27.949,29.264,0.719252,0.447306,4.840,common_voice_en_207774.mp3,fourties,male
81.308,89.961,15.259,71.749,137.871,73,67,11.249412E-3,1.720891E-3,60.870,5,24.786,3.449,387.961E-6,1.235,1.976,3.706,17.201,1.451,5.595,7.229,8.836,16.786,0.759914,0.374904,5.662,common_voice_en_207775.mp3,fourties,male
88.010,104.818,27.468,67.624,202.735,131,118,9.728067E-3,2.525064E-3,59.467,11,27.621,3.887,378.128E-6,1.993,1.942,5.979,17.004,1.467,8.666,9.312,11.661,25.999,0.746226,0.403683,5.714,common_voice_en_207776.mp3,fourties,male
93.347,99.488,25.546,75.166,207.345,151,139,10.028426E-3,2.178519E-3,55.181,10,28.290,3.031,303.921E-6,1.455,1.595,4.365,14.083,1.323,6.585,9.685,15.148,19.756,0.783438,0.321747,6.582,common_voice_en_207777.mp3,fourties,male
90.356,94.781,17.469,68.146,164.486,200,187,10.612602E-3,1.742629E-3,48.879,12,24.288,4.086,433.598E-6,1.902,2.259,5.706,15.858,1.388,6.782,9.991,15.045,20.345,0.770280,0.360338,6.518,common_voice_en_207778.mp3,fourties,male
124.844,114.696,21.211,69.923,162.700,168,159,8.792679E-3,1.893053E-3,60.050,8,27.288,4.719,414.901E-6,2.545,2.865,7.636,22.892,1.873,13.150,15.932,9.388,39.451,0.716070,0.483737,4.852,common_voice_en_207779.mp3,fourties,male
84.999,99.703,24.111,67.403,144.879,102,91,10.199206E-3,2.409234E-3,61.921,9,21.595,3.968,404.678E-6,2.028,1.973,6.085,18.556,1.763,10.285,12.829,17.063,30.856,0.750609,0.392943,5.782,common_voice_en_207780.mp3,fourties,male
89.368,94.877,16.755,75.285,143.175,143,137,10.572784E-3,1.745065E-3,56.000,5,10.349,3.433,363.001E-6,1.612,1.784,4.835,16.506,1.518,6.927,9.264,15.886,20.780,0.815123,0.271045,8.039,common_voice_en_207781.mp3,fourties,male
91.695,103.365,27.115,67.132,165.444,189,170,9.858418E-3,2.469467E-3,53.132,14,36.270,3.608,355.677E-6,1.950,2.103,5.851,15.928,1.378,7.378,12.441,15.668,22.135,0.716776,0.474917,4.703,common_voice_en_207782.mp3,fourties,male
96.005,98.036,22.686,75.049,215.142,157,134,10.263400E-3,2.011714E-3,58.932,19,39.193,3.266,335.222E-6,1.364,1.188,4.092,15.957,1.418,6.457,9.401,12.218,19.370,0.754329,0.393369,6.351,common_voice_en_207783.mp3,fourties,male
99.704,104.943,21.214,68.380,200.212,223,204,9.556265E-3,1.938699E-3,56.273,17,30.714,3.753,358.675E-6,1.570,1.982,4.711,13.526,1.344,5.409,9.594,18.577,16.226,0.771563,0.355862,6.730,common_voice_en_207784.mp3,fourties,male
90.857,103.150,24.769,75.253,212.868,228,214,9.700491E-3,2.245602E-3,48.812,13,32.620,4.214,408.760E-6,2.160,2.219,6.480,16.003,1.434,7.145,9.924,11.929,21.436,0.760903,0.389881,6.225,common_voice_en_207785.mp3,fourties,male
85.859,95.204,19.476,76.880,141.167,131,123,10.662642E-3,1.981159E-3,52.454,7,20.933,3.244,345.892E-6,1.531,1.869,4.592,13.994,1.329,6.089,8.088,16.307,18.267,0.763015,0.365802,6.016,common_voice_en_207786.mp3,fourties,male
106.653,112.464,28.487,75.669,202.160,70,59,8.899984E-3,2.197534E-3,69.725,7,23.190,4.362,388.193E-6,2.298,1.958,6.893,17.826,1.532,8.321,9.919,--undefined--,24.962,0.697954,0.492648,4.137,common_voice_en_207787.mp3,fourties,male
113.892,108.965,26.379,72.142,223.657,164,155,9.280365E-3,2.271576E-3,59.681,8,29.307,4.551,422.347E-6,2.224,2.221,6.672,19.293,1.762,9.164,11.702,8.131,27.492,0.780612,0.333401,6.588,common_voice_en_207788.mp3,fourties,male
115.430,111.183,16.642,77.165,134.013,68,64,9.050988E-3,1.480694E-3,63.592,3,15.444,4.154,375.941E-6,2.105,2.463,6.314,14.065,1.311,6.065,9.923,17.325,18.194,0.793995,0.319408,8.379,common_voice_en_207789.mp3,fourties,male
89.959,99.253,16.756,79.575,139.175,59,57,10.053088E-3,1.673173E-3,71.359,1,10.625,4.794,481.932E-6,2.473,2.862,7.418,15.804,1.533,7.756,7.513,8.320,23.269,0.743337,0.437191,5.943,common_voice_en_207790.mp3,fourties,male
117.208,128.217,32.518,81.047,274.606,159,153,7.827556E-3,1.718591E-3,44.800,5,23.993,3.015,236.013E-6,1.124,1.506,3.371,13.461,1.178,6.293,8.238,12.160,18.880,0.809998,0.284505,7.808,common_voice_en_209140.mp3,fifties,male
141.615,146.116,19.545,117.177,189.418,171,163,6.853424E-3,0.924088E-3,54.613,7,21.125,2.913,199.619E-6,1.360,1.309,4.079,12.403,1.052,4.437,6.182,12.368,13.310,0.832001,0.248115,8.755,common_voice_en_209141.mp3,fifties,male
123.185,127.644,16.880,105.548,169.075,91,90,7.864194E-3,1.029199E-3,64.322,0,0,2.641,207.707E-6,1.181,1.469,3.543,16.797,1.492,6.914,10.150,28.929,20.741,0.857780,0.207261,9.805,common_voice_en_209142.mp3,fifties,male
139.469,136.943,17.956,93.953,176.627,159,154,7.301331E-3,1.012392E-3,47.826,4,16.308,2.278,166.307E-6,1.025,1.429,3.074,10.582,1.037,4.356,7.436,13.778,13.068,0.840770,0.226798,9.317,common_voice_en_209143.mp3,fifties,male
132.209,129.025,22.555,79.427,200.320,125,119,7.650240E-3,1.283236E-3,56.195,4,6.102,2.589,198.089E-6,1.262,1.460,3.786,10.737,1.140,4.005,5.146,8.609,12.016,0.822183,0.292103,9.722,common_voice_en_209144.mp3,fifties,male
146.135,134.483,28.068,96.879,179.038,112,109,7.404711E-3,1.603452E-3,64.807,2,10.532,2.111,156.350E-6,0.884,1.099,2.651,11.482,1.023,4.991,7.133,12.660,14.973,0.849032,0.204269,9.254,common_voice_en_209145.mp3,fifties,male
126.249,125.042,24.553,72.131,209.381,133,128,7.976201E-3,1.453840E-3,53.648,3,10.239,2.366,188.740E-6,0.979,1.225,2.938,16.948,1.330,7.033,10.921,23.464,21.098,0.814948,0.262982,7.741,common_voice_en_209146.mp3,fifties,male
129.587,125.346,16.881,99.994,152.468,107,104,7.984744E-3,1.104970E-3,67.159,2,10.796,2.634,210.357E-6,1.360,1.379,4.081,10.226,1.192,4.150,5.605,9.005,12.451,0.815262,0.295326,8.887,common_voice_en_209147.mp3,fifties,male
160.274,159.084,27.619,108.664,243.210,99,93,6.301084E-3,1.145823E-3,67.421,5,13.289,3.034,191.194E-6,1.387,1.661,4.162,11.771,1.123,5.000,7.630,11.621,15.000,0.821042,0.253328,7.852,common_voice_en_209148.mp3,fifties,male
119.776,119.180,8.504,99.617,132.394,89,87,8.380249E-3,0.626027E-3,63.592,1,3.794,1.751,146.723E-6,0.798,1.010,2.395,11.626,1.083,4.017,7.353,10.087,12.050,0.860927,0.191730,9.330,common_voice_en_209149.mp3,fifties,male
143.453,140.794,17.378,100.317,170.168,154,150,7.169506E-3,0.944475E-3,53.097,3,13.402,2.947,211.290E-6,1.291,1.640,3.874,11.925,1.282,4.131,7.748,22.354,12.394,0.833538,0.267238,9.243,common_voice_en_209150.mp3,fifties,male
126.449,136.072,35.318,103.672,283.388,163,156,7.542849E-3,1.365950E-3,56.115,2,6.785,3.134,236.403E-6,1.383,1.583,4.149,14.774,1.343,6.063,9.473,19.115,18.190,0.834223,0.254708,9.056,common_voice_en_209151.mp3,fifties,male
130.714,133.350,24.154,100.359,180.306,149,139,7.587090E-3,1.421660E-3,77.910,8,20.189,3.090,234.430E-6,1.089,1.242,3.266,8.684,0.838,3.197,4.103,6.454,9.592,0.895837,0.138242,12.303,common_voice_en_209619.mp3,fourties,female
127.424,137.622,25.834,100.030,209.303,261,249,7.317691E-3,1.336471E-3,69.248,11,27.705,2.677,195.914E-6,0.984,1.053,2.952,7.183,0.655,3.164,4.358,6.160,9.492,0.926999,0.092758,14.508,common_voice_en_209620.mp3,fourties,female
136.562,136.639,16.691,99.907,179.469,168,157,7.356088E-3,0.997731E-3,75.703,10,30.746,2.912,214.187E-6,1.055,1.348,3.165,8.279,0.729,2.579,4.006,5.835,7.736,0.902961,0.134850,13.267,common_voice_en_209621.mp3,fourties,female
135.878,137.941,23.466,99.711,202.151,404,383,7.297739E-3,1.278688E-3,63.374,19,45.333,2.609,190.404E-6,1.003,1.092,3.008,7.246,0.706,2.666,3.747,7.107,7.999,0.920911,0.107035,14.506,common_voice_en_209622.mp3,fourties,female
135.666,132.370,20.318,99.900,177.241,226,213,7.658756E-3,1.300828E-3,69.961,11,25.115,2.533,194.028E-6,0.846,1.013,2.539,7.085,0.616,2.782,4.008,5.957,8.346,0.933514,0.091328,14.833,common_voice_en_209623.mp3,fourties,female
121.802,123.822,17.232,99.903,200.872,322,310,8.144397E-3,1.110558E-3,52.624,10,30.522,2.312,188.294E-6,0.904,1.193,2.712,7.281,0.718,2.591,4.007,6.455,7.772,0.937213,0.078589,15.063,common_voice_en_209624.mp3,fourties,female
128.529,131.888,18.847,100.864,163.131,69,64,7.667203E-3,1.208489E-3,89.057,4,26.135,3.368,258.210E-6,1.067,1.096,3.200,9.773,0.952,2.911,4.391,7.152,8.733,0.899978,0.137515,11.916,common_voice_en_209625.mp3,fourties,female
127.496,131.523,35.319,97.383,424.659,241,225,7.738276E-3,1.617627E-3,67.840,14,23.393,4.275,330.809E-6,1.594,1.772,4.781,9.755,1.000,3.955,5.739,7.942,11.865,0.848255,0.231462,10.177,common_voice_en_209626.mp3,fourties,female
141.850,142.818,29.299,100.434,188.778,211,203,7.030035E-3,1.492365E-3,70.503,6,24.008,2.137,150.265E-6,0.857,1.070,2.572,7.153,0.661,3.166,3.573,5.359,9.498,0.929670,0.093602,14.460,common_voice_en_209627.mp3,fourties,female
140.219,136.294,20.342,99.908,186.069,342,321,7.382004E-3,1.202134E-3,60.652,17,28.416,3.164,233.535E-6,1.302,1.356,3.906,8.384,0.768,3.350,4.421,8.234,10.049,0.895629,0.159579,13.289,common_voice_en_209628.mp3,fourties,female
129.511,140.479,68.070,100.605,589.080,355,339,7.189651E-3,1.885221E-3,64.916,13,25.776,2.685,193.048E-6,1.179,1.215,3.536,6.895,0.719,2.830,3.751,5.973,8.489,0.922709,0.107485,14.949,common_voice_en_209629.mp3,fourties,female
152.387,144.090,27.976,100.026,188.371,148,141,7.005614E-3,1.489820E-3,81.132,6,30.462,2.838,198.810E-6,1.197,1.260,3.592,8.065,0.900,3.771,5.064,6.944,11.312,0.892872,0.145563,12.423,common_voice_en_209630.mp3,fourties,female
124.340,135.855,57.989,101.113,582.392,269,258,7.417481E-3,1.714281E-3,57.911,9,58.149,2.714,201.320E-6,1.030,1.276,3.089,8.402,0.798,3.197,4.021,6.794,9.592,0.898268,0.143884,12.439,common_voice_en_209631.mp3,fourties,female
132.488,139.891,45.097,100.164,510.702,423,401,7.219351E-3,1.614364E-3,54.921,18,29.996,2.495,180.107E-6,1.031,1.236,3.092,9.060,0.853,3.552,4.848,8.227,10.655,0.913626,0.118995,13.465,common_voice_en_209632.mp3,fourties,female
135.896,135.353,21.032,100.293,179.585,258,251,7.390733E-3,1.167409E-3,55.224,6,12.740,2.339,172.854E-6,0.845,1.029,2.534,6.588,0.617,2.201,3.345,5.848,6.604,0.928155,0.096986,15.223,common_voice_en_209633.mp3,fourties,female
141.430,141.696,20.197,100.396,242.099,381,370,7.056654E-3,0.969395E-3,61.047,10,35.932,2.333,164.601E-6,0.849,1.020,2.547,7.535,0.685,2.775,4.251,7.480,8.326,0.940379,0.079345,15.737,common_voice_en_209634.mp3,fourties,female
138.743,135.790,12.985,100.778,168.818,231,226,7.361238E-3,0.746299E-3,59.677,4,57.621,2.108,155.175E-6,1.023,0.983,3.068,5.662,0.541,2.748,3.177,3.789,8.244,0.946088,0.068299,16.151,common_voice_en_209635.mp3,fourties,female
174.699,165.895,24.745,103.611,207.405,94,89,6.113512E-3,1.122181E-3,86.610,4,26.759,2.338,142.915E-6,0.562,0.663,1.685,6.015,0.570,2.873,3.874,5.094,8.618,0.925475,0.098845,14.437,common_voice_en_209636.mp3,fourties,female
91.980,93.224,12.093,74.657,123.223,139,134,10.826071E-3,1.499098E-3,73.145,4,11.941,3.477,376.423E-6,1.504,1.742,4.511,13.559,1.293,5.184,7.285,10.048,15.551,0.856022,0.195638,9.143,common_voice_en_210552.mp3,seventies,male
98.610,110.263,28.692,75.582,167.654,114,107,9.145264E-3,2.428290E-3,90.370,6,4.208,4.129,377.575E-6,1.103,1.248,3.309,14.997,1.260,6.827,9.490,14.949,20.481,0.790184,0.330113,7.353,common_voice_en_210553.mp3,seventies,male
88.566,97.212,43.453,75.019,295.213,125,115,10.580891E-3,2.767151E-3,73.818,7,22.654,3.561,376.777E-6,1.752,2.045,5.255,11.989,1.157,5.646,7.305,14.334,16.937,0.830316,0.247202,8.604,common_voice_en_210554.mp3,seventies,male
93.759,96.365,16.179,75.392,144.446,233,221,10.452849E-3,1.763595E-3,74.093,11,20.421,3.005,314.135E-6,1.038,1.427,3.113,11.834,1.174,4.735,6.582,11.191,14.204,0.837855,0.223830,8.550,common_voice_en_210555.mp3,seventies,male
96.471,102.397,26.982,75.173,210.272,130,125,9.925221E-3,2.420836E-3,75.717,4,7.798,4.429,439.587E-6,1.892,2.238,5.676,14.934,1.300,6.868,10.696,21.493,20.605,0.777665,0.351361,6.576,common_voice_en_210556.mp3,seventies,male
92.267,93.566,10.248,75.001,125.603,199,188,10.722835E-3,1.172593E-3,71.208,9,16.713,2.828,303.258E-6,0.963,1.336,2.890,12.631,1.139,4.813,7.106,11.228,14.440,0.831677,0.232628,8.307,common_voice_en_210557.mp3,seventies,male
89.683,89.725,7.420,78.527,103.102,69,66,11.110562E-3,0.900544E-3,70.656,2,6.924,1.564,173.777E-6,0.594,0.763,1.783,16.531,1.390,8.320,13.437,17.971,24.961,0.694882,0.493415,3.965,common_voice_en_211565.mp3,seventies,male
88.211,97.604,18.437,74.419,136.287,92,86,10.268758E-3,1.945103E-3,62.069,4,11.562,2.547,261.593E-6,1.132,1.242,3.395,21.203,1.655,11.019,13.085,22.680,33.058,0.790740,0.301873,6.696,common_voice_en_211566.mp3,seventies,male
92.910,94.044,11.569,75.319,122.693,131,124,10.681914E-3,1.411235E-3,64.020,6,10.322,3.531,377.206E-6,1.944,2.490,5.831,17.676,1.593,7.038,10.585,8.148,21.113,0.739888,0.417672,5.589,common_voice_en_211567.mp3,seventies,male
97.399,97.836,10.238,76.282,129.828,70,66,10.237023E-3,1.062274E-3,75.593,3,4.286,3.478,356.008E-6,1.646,1.981,4.938,20.661,1.712,8.929,13.201,30.181,26.788,0.705981,0.504828,4.434,common_voice_en_211568.mp3,seventies,male
92.597,91.275,8.829,75.193,111.997,125,115,10.974630E-3,1.137153E-3,62.817,9,21.817,2.586,283.801E-6,1.081,1.194,3.244,19.385,1.670,8.209,12.219,21.013,24.626,0.677725,0.542440,3.585,common_voice_en_211569.mp3,seventies,male
93.170,97.115,13.958,79.012,128.304,55,52,10.290836E-3,1.397666E-3,75.564,2,11.513,2.240,230.554E-6,0.843,1.133,2.529,18.807,1.606,8.629,14.272,9.757,25.888,0.689963,0.534052,4.007,common_voice_en_211570.mp3,seventies,male
92.110,94.314,10.994,77.632,128.910,68,64,10.611267E-3,1.225834E-3,73.898,3,14.993,2.583,274.088E-6,0.874,1.275,2.621,20.814,1.685,9.353,13.775,50.176,28.059,0.694688,0.489266,3.863,common_voice_en_211571.mp3,seventies,male
93.894,99.154,27.656,80.944,287.443,103,99,10.187380E-3,1.601431E-3,68.639,2,3.715,2.976,303.224E-6,1.535,1.890,4.604,16.683,1.439,7.583,8.196,13.556,22.750,0.771158,0.348712,6.156,common_voice_en_211572.mp3,seventies,male
91.764,91.607,5.177,80.835,106.969,87,82,10.903685E-3,0.622900E-3,64.407,4,17.528,1.343,146.417E-6,0.622,0.753,1.866,22.856,2.025,7.224,12.818,43.887,21.671,0.788334,0.335514,6.963,common_voice_en_211573.mp3,seventies,male
95.066,106.023,38.203,75.975,295.274,173,162,9.403439E-3,2.570189E-3,62.306,10,23.408,2.582,242.820E-6,1.171,1.380,3.513,19.618,1.788,7.907,12.409,16.024,23.720,0.735602,0.426082,5.231,common_voice_en_211574.mp3,seventies,male
111.121,108.615,16.649,80.252,133.936,68,66,9.196600E-3,1.484113E-3,74.812,1,1.813,2.732,251.259E-6,0.902,1.096,2.705,14.371,1.350,6.513,8.567,10.718,19.539,0.775767,0.352138,6.121,common_voice_en_211575.mp3,seventies,male
89.865,93.254,24.538,73.371,249.650,291,276,10.846860E-3,2.037865E-3,42.397,11,21.389,2.177,236.082E-6,0.974,1.249,2.922,15.131,1.366,7.046,10.340,18.517,21.137,0.770215,0.362215,6.364,common_voice_en_211577.mp3,seventies,male
109.264,108.893,20.551,73.085,157.790,100,97,9.332213E-3,1.972945E-3,69.279,1,3.876,2.419,225.752E-6,1.068,1.361,3.205,13.423,1.183,6.381,9.962,12.339,19.144,0.758003,0.391680,5.804,common_voice_en_211578.mp3,seventies,male
83.232,84.177,6.597,75.377,96.400,66,63,11.916119E-3,0.995885E-3,79.947,2,5.300,1.906,227.119E-6,0.951,1.134,2.853,17.237,1.520,8.237,10.817,15.538,24.712,0.799164,0.308425,7.519,common_voice_en_211579.mp3,seventies,male
87.528,96.047,32.569,75.407,245.189,116,110,10.454226E-3,2.444140E-3,58.934,4,13.274,1.582,165.374E-6,0.764,0.889,2.292,13.506,1.268,5.897,8.495,12.767,17.692,0.797912,0.319860,7.967,common_voice_en_211580.mp3,seventies,male
97.599,95.580,8.082,76.259,105.600,61,57,10.428263E-3,0.946324E-3,85.477,3,5.941,2.285,238.306E-6,1.170,1.219,3.511,19.097,1.792,8.904,15.800,--undefined--,26.713,0.710690,0.480655,4.398,common_voice_en_211581.mp3,seventies,male
105.884,102.208,13.520,77.380,126.537,103,95,9.750429E-3,1.308220E-3,70.141,5,12.681,3.141,306.291E-6,1.446,1.485,4.339,15.640,1.263,7.366,9.440,9.461,22.099,0.760481,0.387936,6.038,common_voice_en_211582.mp3,seventies,male
90.187,90.439,6.871,78.294,103.504,84,78,11.063115E-3,0.861705E-3,64.746,4,14.432,2.452,271.226E-6,1.346,1.557,4.039,17.751,1.525,8.312,12.158,19.429,24.935,0.741497,0.406375,5.404,common_voice_en_211583.mp3,seventies,male
91.598,93.547,10.248,73.356,129.824,297,287,10.709986E-3,1.130570E-3,49.703,8,28.575,1.786,191.323E-6,0.793,0.942,2.378,12.577,1.180,5.514,8.340,13.930,16.541,0.763564,0.376370,6.383,common_voice_en_211584.mp3,seventies,male
86.909,86.984,4.964,77.140,96.159,85,78,11.539529E-3,0.782561E-3,70.091,6,20.395,2.419,279.198E-6,1.154,1.258,3.461,14.925,1.508,5.799,6.761,--undefined--,17.398,0.718562,0.487521,4.621,common_voice_en_211585.mp3,seventies,male
91.705,94.196,14.696,75.419,126.911,145,137,10.618378E-3,1.617046E-3,78.029,7,8.249,1.604,170.304E-6,0.662,0.918,1.987,13.932,1.346,6.299,9.003,16.024,18.896,0.756658,0.383295,5.714,common_voice_en_211586.mp3,seventies,male
90.947,101.947,41.202,77.916,275.338,105,96,9.942093E-3,2.390192E-3,65.889,6,16.691,4.055,403.181E-6,1.847,1.910,5.540,15.557,1.468,6.304,10.544,17.272,18.911,0.780893,0.332095,6.532,common_voice_en_211587.mp3,seventies,male
93.261,93.006,6.382,80.235,114.233,226,220,10.764711E-3,0.724271E-3,51.503,5,12.140,1.379,148.451E-6,0.602,0.826,1.806,15.291,1.286,6.089,10.115,12.276,18.267,0.834028,0.237678,8.580,common_voice_en_211589.mp3,seventies,male
91.793,90.344,9.286,74.926,105.086,67,64,11.072961E-3,1.166287E-3,77.743,2,5.088,2.106,233.178E-6,0.965,1.273,2.895,16.306,1.470,7.606,13.034,28.165,22.819,0.717416,0.475459,4.729,common_voice_en_211590.mp3,seventies,male
96.964,98.944,19.249,82.237,214.078,122,118,10.272976E-3,1.484102E-3,65.193,3,8.350,3.079,316.285E-6,1.582,1.890,4.746,17.290,1.502,7.647,11.620,28.809,22.940,0.723731,0.442805,4.715,common_voice_en_211591.mp3,seventies,male
88.267,88.244,6.113,74.872,106.954,146,138,11.335732E-3,0.785419E-3,54.972,7,7.613,1.990,225.534E-6,0.933,1.174,2.799,16.750,1.480,6.894,11.722,24.581,20.681,0.792282,0.314337,7.059,common_voice_en_211592.mp3,seventies,male
93.328,92.455,5.043,79.286,101.059,94,92,10.745507E-3,0.661251E-3,60.618,1,1.788,1.834,197.117E-6,1.000,1.287,3.001,14.051,1.295,5.921,8.768,17.862,17.762,0.835878,0.232252,8.612,common_voice_en_211593.mp3,seventies,male
112.148,115.173,36.233,79.183,299.672,128,121,8.652563E-3,2.118017E-3,64.431,5,13.656,2.503,216.544E-6,1.053,1.280,3.159,15.640,1.348,6.346,11.167,33.122,19.037,0.735158,0.421514,5.204,common_voice_en_211594.mp3,seventies,male
96.915,100.157,29.879,74.893,255.770,116,111,10.122189E-3,2.203998E-3,67.282,4,13.701,3.694,373.909E-6,1.807,2.095,5.422,17.338,1.579,7.337,13.023,22.774,22.012,0.691078,0.529847,3.990,common_voice_en_211595.mp3,seventies,male
97.684,95.003,11.279,76.698,116.090,83,79,10.442365E-3,1.292499E-3,70.000,3,8.073,1.575,164.486E-6,0.658,0.885,1.974,13.697,1.363,4.913,8.088,20.424,14.738,0.762361,0.374953,6.145,common_voice_en_211596.mp3,seventies,male
88.309,92.150,22.600,73.368,237.691,191,176,10.949999E-3,1.925485E-3,56.057,11,23.149,2.642,289.246E-6,1.113,1.308,3.339,15.397,1.354,7.846,10.885,14.007,23.538,0.751495,0.377788,5.465,common_voice_en_211597.mp3,seventies,male
