Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
108.628,109.644,14.916,75.611,142.908,71,65,9.066922E-3,1.242219E-3,67.773,4,21.172,5.436,492.860E-6,2.873,2.031,8.619,12.042,1.116,5.735,6.225,9.058,17.205,0.757754,0.390392,6.261,common_voice_en_17874795.mp3,fourties,male
136.387,142.882,18.034,118.123,172.380,60,57,7.033349E-3,0.891337E-3,78.899,2,28.288,3.071,216.004E-6,0.902,1.324,2.707,11.253,1.007,4.088,5.726,16.187,12.264,0.690407,0.553732,4.197,common_voice_en_17874801.mp3,fourties,male
115.922,118.088,18.039,80.966,150.012,92,86,8.504495E-3,1.285965E-3,62.085,5,30.389,3.690,313.842E-6,1.415,1.961,4.244,14.782,1.324,4.864,6.638,12.696,14.592,0.754521,0.405131,6.120,common_voice_en_17874802.mp3,fourties,male
110.513,109.423,10.214,85.781,127.659,30,27,9.116089E-3,0.836276E-3,84.021,2,17.982,3.925,357.828E-6,1.788,2.510,5.363,19.605,1.629,7.508,10.362,--undefined--,22.523,0.621950,0.690456,2.286,common_voice_en_17874803.mp3,fourties,male
118.089,124.713,26.861,76.962,291.180,351,328,8.045046E-3,1.535390E-3,56.947,22,48.917,2.169,174.517E-6,0.774,0.780,2.322,13.020,1.029,4.888,6.218,12.157,14.664,0.752874,0.416252,6.969,common_voice_en_17874804.mp3,fourties,male
104.386,113.633,19.256,91.983,152.249,163,157,8.796546E-3,1.428953E-3,56.560,5,17.265,2.221,195.392E-6,0.863,0.924,2.588,11.213,1.015,3.951,5.299,9.851,11.852,0.795356,0.314114,7.849,common_voice_en_17874805.mp3,fourties,male
128.771,136.682,18.435,115.733,174.856,55,52,7.405513E-3,1.044669E-3,74.051,2,24.541,4.055,300.288E-6,2.014,2.302,6.042,14.103,1.416,5.451,6.326,4.716,16.354,0.716292,0.462601,4.592,common_voice_en_17874806.mp3,fourties,male
114.832,114.345,15.243,86.149,141.778,74,66,8.769124E-3,1.210431E-3,74.344,7,48.151,2.789,244.577E-6,0.724,1.093,2.173,10.923,0.893,4.738,7.838,13.698,14.214,0.753208,0.380039,5.807,common_voice_en_17874807.mp3,fourties,male
104.412,104.477,9.901,80.659,129.488,75,68,9.618771E-3,0.859358E-3,67.769,6,46.439,2.178,209.505E-6,0.652,0.897,1.957,11.717,0.992,5.151,7.095,24.588,15.452,0.694953,0.509191,4.011,common_voice_en_17874808.mp3,fourties,male
111.451,128.232,41.594,91.365,226.015,46,43,7.756839E-3,2.225125E-3,76.582,2,15.458,3.513,272.475E-6,1.248,1.903,3.745,17.247,1.491,7.233,15.962,10.111,21.699,0.644175,0.655933,3.121,common_voice_en_17874809.mp3,fourties,male
126.124,120.840,16.073,91.351,141.856,40,37,8.232742E-3,1.208094E-3,78.235,2,22.474,2.877,236.824E-6,0.810,1.122,2.431,12.042,0.970,2.760,3.496,1.356,8.281,0.818476,0.281005,8.583,common_voice_en_17874810.mp3,fourties,male
113.088,115.273,19.188,91.343,187.732,204,189,8.715002E-3,1.342095E-3,61.523,14,41.161,3.136,273.335E-6,1.193,1.320,3.580,15.046,1.346,6.617,9.727,16.550,19.851,0.742099,0.429876,6.107,common_voice_en_17874816.mp3,fourties,male
111.339,124.731,25.335,102.293,178.202,43,39,7.982007E-3,1.504431E-3,76.582,3,20.809,3.003,239.708E-6,0.924,1.340,2.771,12.512,1.212,3.901,5.480,15.406,11.702,0.661282,0.561289,3.244,common_voice_en_17874817.mp3,fourties,male
103.047,110.100,12.880,89.623,146.477,61,56,9.115716E-3,1.025825E-3,67.337,4,21.691,2.658,242.265E-6,1.161,1.517,3.484,15.629,1.209,4.996,10.864,18.813,14.987,0.781500,0.319910,6.815,common_voice_en_17874818.mp3,fourties,male
112.839,117.857,17.959,86.559,163.780,143,133,8.532678E-3,1.284125E-3,58.580,9,37.188,2.997,255.728E-6,0.876,1.006,2.627,13.306,1.197,4.191,6.622,11.466,12.572,0.784419,0.313795,6.482,common_voice_en_17874819.mp3,fourties,male
113.224,116.125,18.627,83.269,161.642,88,79,8.635288E-3,1.359222E-3,63.913,7,32.014,3.128,270.140E-6,1.160,1.432,3.481,12.928,1.157,4.277,6.932,23.704,12.830,0.718761,0.453927,4.867,common_voice_en_17874820.mp3,fourties,male
120.809,123.110,16.464,83.844,157.060,227,212,8.116245E-3,1.095350E-3,61.263,13,37.824,2.533,205.592E-6,1.052,1.062,3.156,12.374,1.128,4.760,6.977,7.724,14.281,0.750659,0.391755,5.814,common_voice_en_17874831.mp3,fourties,male
108.971,112.358,14.457,93.795,146.002,94,90,8.922455E-3,1.109230E-3,61.435,3,10.359,1.949,173.882E-6,0.946,1.104,2.837,11.216,1.122,3.582,6.220,13.166,10.747,0.803539,0.290997,7.599,common_voice_en_17874832.mp3,fourties,male
128.375,132.956,29.321,92.644,189.549,185,173,7.511408E-3,1.676702E-3,61.290,10,40.684,3.238,243.187E-6,1.126,1.171,3.378,11.212,1.057,4.397,5.394,10.879,13.192,0.761327,0.392665,6.321,common_voice_en_17874834.mp3,fourties,male
124.143,124.928,23.027,76.914,190.831,128,119,7.974259E-3,1.404336E-3,67.178,8,39.038,2.188,174.498E-6,0.904,0.888,2.711,10.809,0.825,3.928,6.485,5.664,11.783,0.807476,0.290277,7.905,common_voice_en_17874835.mp3,fourties,male
117.558,130.418,28.436,91.498,296.891,238,226,7.633704E-3,1.549833E-3,59.362,10,36.449,2.505,191.202E-6,1.057,1.182,3.172,13.252,1.155,4.494,6.353,11.794,13.482,0.783982,0.343928,7.205,common_voice_en_17874841.mp3,fourties,male
113.216,118.239,17.908,92.416,187.177,222,209,8.478715E-3,1.255970E-3,57.631,12,36.773,2.237,189.667E-6,0.895,0.877,2.684,12.703,1.085,4.483,6.285,12.596,13.448,0.753963,0.390068,6.190,common_voice_en_17874842.mp3,fourties,male
112.133,116.423,18.671,78.034,168.154,112,105,8.635802E-3,1.369200E-3,67.266,6,32.174,2.728,235.563E-6,0.853,0.971,2.559,11.513,1.013,3.897,5.741,8.080,11.690,0.749962,0.411685,6.071,common_voice_en_17874843.mp3,fourties,male
111.138,117.144,21.813,78.137,175.891,151,141,8.598864E-3,1.601573E-3,55.830,9,32.682,2.186,187.994E-6,0.692,0.634,2.077,12.515,1.109,4.154,5.765,14.345,12.463,0.806454,0.276317,7.642,common_voice_en_17874844.mp3,fourties,male
130.726,132.030,22.988,76.973,186.477,204,187,7.623427E-3,1.365879E-3,75.325,15,58.049,2.651,202.089E-6,0.953,0.653,2.859,10.265,0.963,3.936,4.283,6.952,11.809,0.762474,0.382926,6.809,common_voice_en_17874845.mp3,fourties,male
120.711,124.634,21.748,94.851,182.565,113,102,8.036495E-3,1.380219E-3,68.047,10,43.535,2.995,240.685E-6,1.031,0.981,3.094,18.837,1.526,7.680,9.934,22.184,23.040,0.733781,0.433702,5.012,common_voice_en_17874851.mp3,fourties,male
120.382,124.376,15.575,102.225,156.202,63,61,8.120204E-3,0.974816E-3,69.519,1,11.167,2.567,208.461E-6,0.765,1.065,2.296,15.969,1.536,6.227,7.031,15.053,18.680,0.791007,0.303714,6.811,common_voice_en_17874852.mp3,fourties,male
109.872,113.183,15.150,94.381,168.262,149,142,8.861056E-3,1.084094E-3,55.593,6,31.010,1.716,152.016E-6,0.560,0.761,1.681,11.372,1.055,3.684,5.642,9.928,11.052,0.806343,0.278593,7.480,common_voice_en_17874853.mp3,fourties,male
112.894,130.125,39.851,75.543,216.629,73,65,7.655165E-3,2.156722E-3,80.130,6,35.867,3.854,295.037E-6,1.075,1.283,3.225,11.627,1.056,6.204,8.793,15.145,18.611,0.644927,0.608737,2.788,common_voice_en_17874854.mp3,fourties,male
119.701,130.095,28.907,91.754,196.420,169,159,7.706853E-3,1.672162E-3,67.265,9,35.755,2.174,167.570E-6,0.629,0.659,1.888,9.370,1.002,3.347,4.817,8.948,10.040,0.745872,0.406099,5.880,common_voice_en_17874855.mp3,fourties,male
143.945,141.148,18.981,86.230,161.685,88,81,7.107600E-3,1.114340E-3,79.936,5,36.304,2.979,211.745E-6,1.364,0.977,4.091,12.781,1.202,4.139,5.686,10.096,12.417,0.750515,0.418980,5.880,common_voice_en_17874866.mp3,fourties,male
112.747,119.294,19.381,97.766,170.360,92,85,8.411346E-3,1.296848E-3,67.769,6,33.880,2.301,193.527E-6,0.871,1.017,2.613,12.898,1.164,5.677,7.345,9.355,17.031,0.722524,0.450699,4.758,common_voice_en_17874867.mp3,fourties,male
118.790,128.948,26.145,87.338,210.268,286,271,7.790176E-3,1.502518E-3,59.364,14,40.996,3.030,236.011E-6,1.331,1.401,3.993,12.042,1.074,4.575,6.732,13.570,13.725,0.773721,0.351248,6.811,common_voice_en_17874868.mp3,fourties,male
140.367,138.880,20.079,67.492,166.807,95,87,7.114790E-3,0.933876E-3,68.696,6,19.619,2.654,188.798E-6,0.787,0.830,2.361,11.896,1.017,3.621,6.806,1.573,10.863,0.788832,0.328357,7.610,common_voice_en_17874869.mp3,fourties,male
114.508,121.841,22.048,78.006,179.194,137,129,8.229690E-3,1.444032E-3,51.822,6,24.032,2.793,229.851E-6,1.053,1.182,3.160,9.752,0.892,3.663,5.646,7.443,10.988,0.736395,0.434635,5.378,common_voice_en_17874870.mp3,fourties,male
122.194,123.952,19.290,78.721,173.024,136,126,8.085751E-3,1.285672E-3,65.605,9,28.853,3.292,266.177E-6,1.125,1.395,3.376,13.222,1.190,5.711,7.573,11.581,17.132,0.754732,0.413781,6.220,common_voice_en_17874876.mp3,fourties,male
145.906,151.648,22.900,124.468,222.360,93,90,6.602475E-3,0.936499E-3,67.961,2,14.049,1.953,128.946E-6,0.651,0.753,1.953,11.711,0.931,3.399,6.154,13.317,10.198,0.825998,0.239431,7.935,common_voice_en_17874877.mp3,fourties,male
127.687,151.123,58.508,75.048,244.993,69,66,6.604042E-3,2.601708E-3,71.519,2,14.069,3.183,210.204E-6,1.001,1.115,3.003,15.357,1.471,7.289,8.672,11.267,21.868,0.652969,0.564031,2.915,common_voice_en_17874878.mp3,fourties,male
153.792,151.595,23.952,82.988,186.107,100,95,6.514437E-3,1.172266E-3,68.085,4,24.715,1.788,116.500E-6,0.584,0.661,1.752,11.469,1.010,4.366,6.398,14.715,13.097,0.811903,0.269714,7.460,common_voice_en_17874879.mp3,fourties,male
140.398,148.723,41.660,99.610,258.946,167,155,6.761543E-3,1.830676E-3,64.286,11,44.911,3.051,206.265E-6,1.028,1.146,3.084,13.210,1.140,3.999,4.568,6.140,11.998,0.764662,0.375855,6.530,common_voice_en_17874880.mp3,fourties,male
160.043,162.274,46.179,92.109,252.884,106,98,6.129278E-3,1.842044E-3,63.102,6,25.925,4.419,270.861E-6,1.794,1.915,5.381,16.524,1.136,6.292,8.947,9.910,18.875,0.741206,0.419993,6.698,common_voice_en_17874885.mp3,fourties,male
131.538,127.297,23.497,90.931,163.376,81,74,7.860418E-3,1.479583E-3,74.912,6,32.767,2.229,175.180E-6,0.762,0.929,2.285,9.478,0.854,3.341,4.149,8.243,10.022,0.770916,0.405018,7.137,common_voice_en_17874888.mp3,fourties,male
132.033,128.640,20.295,90.993,171.559,111,102,7.810852E-3,1.274978E-3,71.378,7,36.679,2.635,205.809E-6,1.126,1.085,3.378,9.664,0.849,4.370,4.954,7.033,13.109,0.752711,0.399083,5.815,common_voice_en_17874889.mp3,fourties,male
114.456,118.102,17.343,90.188,164.527,96,87,8.497022E-3,1.215028E-3,73.616,8,54.664,3.249,276.026E-6,0.840,0.890,2.519,10.966,1.124,4.576,6.750,6.289,13.727,0.693980,0.494641,3.951,common_voice_en_17874890.mp3,fourties,male
126.771,138.551,39.301,93.337,223.255,73,66,7.250041E-3,1.996141E-3,77.391,6,42.013,4.519,327.635E-6,1.752,1.388,5.255,10.321,1.023,4.759,6.293,13.271,14.276,0.702754,0.470758,4.266,common_voice_en_17874893.mp3,fourties,male
116.330,128.434,37.926,93.927,234.006,77,73,7.835234E-3,1.933336E-3,74.016,3,30.732,2.325,182.207E-6,0.690,0.898,2.071,10.572,0.819,4.471,5.574,9.289,13.414,0.714415,0.474719,5.708,common_voice_en_17874896.mp3,fourties,male
145.507,165.311,55.380,97.527,254.567,56,54,6.104769E-3,2.036484E-3,66.906,1,7.932,2.981,182.007E-6,0.814,0.983,2.442,6.871,0.642,2.801,3.970,8.089,8.403,0.783344,0.331689,7.237,common_voice_en_17874898.mp3,fourties,male
119.299,129.430,31.539,90.360,228.148,127,118,7.718119E-3,1.611432E-3,65.862,8,35.953,2.651,204.573E-6,1.166,1.316,3.499,13.572,1.232,3.896,5.652,15.205,11.689,0.738045,0.435635,6.200,common_voice_en_17874900.mp3,fourties,male
109.408,121.163,28.728,75.256,208.953,233,218,8.177204E-3,1.766078E-3,48.387,11,34.046,2.615,213.836E-6,0.862,0.967,2.587,14.722,1.250,4.110,7.164,14.695,12.331,0.794311,0.315441,7.394,common_voice_en_17874901.mp3,fourties,male
162.945,155.634,53.255,92.309,239.382,43,40,6.420420E-3,2.320849E-3,77.215,2,25.694,2.279,146.332E-6,0.599,0.671,1.797,11.540,0.987,3.215,5.874,10.779,9.646,0.733735,0.422404,5.077,common_voice_en_17874903.mp3,fourties,male
118.628,128.387,28.714,75.687,225.336,136,119,7.668578E-3,1.550796E-3,67.674,13,38.618,3.057,234.396E-6,0.948,1.229,2.844,13.607,1.096,5.617,6.317,6.983,16.851,0.721597,0.430892,4.862,common_voice_en_17874915.mp3,fourties,male
140.612,141.078,27.855,79.766,204.901,290,270,7.024987E-3,1.378911E-3,56.842,16,35.013,2.494,175.215E-6,0.988,1.042,2.964,13.232,0.997,5.785,6.188,7.741,17.355,0.779271,0.354699,7.505,common_voice_en_17874917.mp3,fourties,male
113.499,113.144,4.944,104.458,125.592,34,30,8.822401E-3,0.416464E-3,79.381,3,15.038,1.491,131.561E-6,0.610,0.588,1.830,8.180,0.805,2.620,3.537,4.645,7.861,0.790227,0.311739,6.617,common_voice_en_17874918.mp3,fourties,male
138.993,151.311,34.158,109.682,221.677,43,39,6.631315E-3,1.462000E-3,84.404,3,40.658,2.922,193.796E-6,1.017,0.856,3.051,12.258,1.121,5.502,8.228,16.842,16.507,0.679244,0.538052,3.589,common_voice_en_17874919.mp3,fourties,male
119.919,120.747,18.993,88.845,194.911,128,119,8.319536E-3,1.254224E-3,65.204,8,31.893,2.971,247.167E-6,1.237,1.191,3.710,14.096,1.303,5.979,8.182,13.605,17.936,0.757557,0.380036,6.275,common_voice_en_17874920.mp3,fourties,male
117.673,127.652,24.260,76.344,202.640,131,118,7.820853E-3,1.484450E-3,69.231,11,34.458,2.367,185.127E-6,0.712,0.733,2.136,10.844,0.985,3.757,3.671,6.342,11.272,0.772055,0.353310,6.741,common_voice_en_17874921.mp3,fourties,male
202.381,204.674,40.233,155.207,252.321,31,29,4.914680E-3,1.034206E-3,88.824,1,16.338,2.070,101.744E-6,0.535,0.821,1.604,10.546,0.973,4.113,5.663,11.932,12.340,0.722394,0.458832,4.937,common_voice_en_17874922.mp3,fourties,male
119.335,137.830,43.784,90.755,227.396,84,79,7.330232E-3,2.220082E-3,68.681,3,5.335,3.269,239.640E-6,0.768,1.123,2.303,12.992,1.147,3.335,6.175,18.172,10.006,0.718218,0.509703,5.230,common_voice_en_17874923.mp3,fourties,male
102.933,164.336,76.080,80.783,269.677,25,20,5.876415E-3,2.747118E-3,82.781,3,44.642,2.025,118.972E-6,0.827,0.560,2.480,17.812,1.714,3.374,2.961,--undefined--,10.123,0.728067,0.426541,4.772,common_voice_en_17874924.mp3,fourties,male
107.341,128.998,45.997,81.585,219.681,80,76,7.749062E-3,2.434363E-3,69.742,2,23.056,1.835,142.220E-6,0.522,0.691,1.566,12.840,1.113,5.624,5.886,12.942,16.871,0.806145,0.292659,8.181,common_voice_en_17874925.mp3,fourties,male
130.885,130.288,19.257,99.307,185.282,181,169,7.682112E-3,1.142010E-3,68.777,11,45.977,2.475,190.150E-6,1.044,1.109,3.132,14.359,1.252,5.410,6.925,15.743,16.230,0.747803,0.417195,6.439,common_voice_en_17874939.mp3,fourties,male
123.845,126.043,24.081,95.007,180.784,106,98,7.926581E-3,1.479215E-3,66.906,7,32.337,2.606,206.593E-6,0.963,1.103,2.889,14.842,1.125,4.516,8.777,35.150,13.547,0.747576,0.411062,6.339,common_voice_en_17874940.mp3,fourties,male
128.111,137.241,28.736,97.526,184.657,102,93,7.228610E-3,1.483323E-3,73.179,8,38.307,2.612,188.792E-6,0.596,0.922,1.788,11.770,0.998,3.943,6.299,9.773,11.830,0.691026,0.538708,4.191,common_voice_en_17874942.mp3,fourties,male
139.874,137.755,22.850,96.409,196.170,130,124,7.238692E-3,1.228717E-3,67.069,5,30.415,2.428,175.762E-6,0.576,0.615,1.727,13.265,1.179,4.849,7.642,20.936,14.546,0.710857,0.476127,4.861,common_voice_en_17874943.mp3,fourties,male
122.313,130.670,26.822,97.447,205.792,200,188,7.668306E-3,1.450773E-3,60.102,11,33.593,2.338,179.290E-6,0.750,0.793,2.249,11.690,1.049,4.215,6.056,10.139,12.644,0.774863,0.343676,6.413,common_voice_en_17874944.mp3,fourties,male
120.375,119.280,11.084,101.678,136.896,42,39,8.352484E-3,0.853828E-3,79.429,2,9.841,3.400,283.969E-6,1.657,2.457,4.972,24.612,2.021,8.250,11.767,--undefined--,24.750,0.684863,0.523415,3.776,common_voice_en_17874951.mp3,fourties,male
115.348,115.379,12.019,86.343,140.053,91,87,8.655833E-3,0.930101E-3,59.174,3,21.384,3.076,266.251E-6,1.310,1.320,3.930,14.183,1.173,5.471,10.122,34.385,16.414,0.678681,0.575734,4.047,common_voice_en_17874952.mp3,fourties,male
110.790,119.325,24.740,96.255,195.736,146,136,8.446082E-3,1.526403E-3,63.142,9,37.423,3.239,273.538E-6,1.155,1.237,3.465,12.969,1.287,4.777,7.347,7.793,14.332,0.749144,0.393520,5.824,common_voice_en_17874953.mp3,fourties,male
125.379,129.414,27.354,76.125,216.832,150,139,7.720654E-3,1.629901E-3,69.430,10,41.261,2.830,218.499E-6,1.171,1.016,3.513,15.025,1.258,5.606,7.832,13.544,16.817,0.729216,0.465661,5.880,common_voice_en_17874954.mp3,fourties,male
120.741,138.230,38.507,96.030,214.325,112,107,7.250607E-3,1.911172E-3,67.954,4,15.742,2.581,187.139E-6,0.888,1.286,2.663,13.331,1.142,4.259,5.701,11.981,12.778,0.776965,0.342388,7.469,common_voice_en_17874955.mp3,fourties,male
117.009,120.532,16.348,94.223,161.703,114,108,8.352902E-3,1.112017E-3,65.563,5,33.966,2.929,244.646E-6,1.080,1.358,3.240,13.310,1.153,4.425,6.328,17.358,13.274,0.761653,0.376520,6.208,common_voice_en_17874966.mp3,fourties,male
115.733,124.171,27.551,75.930,198.005,103,94,8.137221E-3,1.884580E-3,72.203,7,45.071,4.336,352.800E-6,1.679,1.676,5.038,12.667,1.152,3.535,3.864,8.016,10.606,0.699932,0.506847,4.452,common_voice_en_17874967.mp3,fourties,male
112.038,118.578,21.278,95.912,182.281,138,130,8.488120E-3,1.364679E-3,64.331,7,28.143,3.028,257.022E-6,1.299,1.431,3.897,11.835,1.065,4.640,6.612,12.475,13.919,0.738541,0.445379,5.702,common_voice_en_17874968.mp3,fourties,male
115.611,120.579,20.070,99.051,171.897,77,69,8.351421E-3,1.238361E-3,74.576,7,42.819,3.656,305.302E-6,2.008,1.638,6.025,11.114,1.232,4.437,5.327,6.858,13.312,0.695967,0.514306,4.264,common_voice_en_17874969.mp3,fourties,male
112.934,114.645,17.968,73.412,163.329,120,113,8.664118E-3,1.343059E-3,59.011,6,26.451,2.124,184.035E-6,0.603,0.640,1.808,10.753,0.906,4.752,6.782,12.759,14.255,0.785427,0.322526,7.339,common_voice_en_17874970.mp3,fourties,male
116.778,117.195,9.218,99.483,130.009,37,34,8.518835E-3,0.697726E-3,85.714,2,31.219,3.277,279.184E-6,1.415,1.842,4.246,16.223,1.517,6.767,7.029,17.911,20.301,0.687056,0.542685,4.093,common_voice_en_17874977.mp3,fourties,male
224.558,218.937,57.704,114.883,294.270,135,132,4.596840E-3,1.324563E-3,63.736,2,4.898,2.454,112.793E-6,0.907,0.946,2.722,6.205,0.768,2.248,3.445,6.163,6.743,0.837229,0.237955,9.493,common_voice_en_17874979.mp3,fourties,male
146.438,151.977,23.461,97.242,190.180,115,112,6.582868E-3,1.068183E-3,60.825,2,6.513,2.169,142.767E-6,0.612,0.821,1.837,13.496,1.251,5.379,6.154,12.313,16.138,0.781167,0.318350,6.668,common_voice_en_17874981.mp3,fourties,male
108.249,111.482,11.830,78.392,132.529,86,78,8.948182E-3,0.872545E-3,66.906,6,42.827,3.216,287.812E-6,1.265,0.974,3.795,13.048,1.165,3.917,5.567,24.182,11.751,0.733415,0.435188,5.985,common_voice_en_17874982.mp3,fourties,male
112.433,116.838,18.017,93.611,154.771,214,206,8.573972E-3,1.268070E-3,53.015,7,31.312,1.334,114.337E-6,0.559,0.662,1.676,10.937,0.963,4.456,5.589,9.070,13.368,0.848225,0.232815,9.881,common_voice_en_17874984.mp3,fourties,male
140.099,139.847,28.010,95.644,229.889,170,159,7.175273E-3,1.447553E-3,70.947,10,43.491,2.801,200.990E-6,1.019,0.975,3.058,10.137,0.927,3.712,4.956,8.327,11.137,0.787581,0.311675,7.091,common_voice_en_17874989.mp3,fourties,male
106.224,113.213,16.104,94.275,170.849,34,31,8.787624E-3,1.182238E-3,83.417,2,33.469,4.175,366.869E-6,1.161,1.188,3.483,16.462,1.746,4.607,7.014,4.863,13.821,0.728113,0.421274,4.733,common_voice_en_17874991.mp3,fourties,male
122.181,119.582,16.921,89.458,143.275,97,89,8.338409E-3,1.205851E-3,68.905,7,24.102,2.479,206.730E-6,0.855,1.044,2.564,13.390,1.089,5.704,6.453,5.547,17.111,0.734244,0.441585,5.273,common_voice_en_17874992.mp3,fourties,male
148.174,142.136,25.633,91.780,172.854,48,46,7.059263E-3,1.447692E-3,80.928,1,12.085,5.052,356.630E-6,1.762,2.095,5.287,11.436,1.060,3.948,4.862,9.549,11.844,0.746863,0.421544,5.539,common_voice_en_17874993.mp3,fourties,male
113.464,113.035,15.420,75.961,145.796,57,50,8.836549E-3,1.264293E-3,72.362,5,23.678,4.194,370.619E-6,1.204,1.154,3.611,15.899,1.588,4.282,7.063,21.010,12.846,0.740465,0.387652,5.012,common_voice_en_17874994.mp3,fourties,male
113.023,111.309,10.063,77.400,130.405,87,81,9.152653E-3,1.269784E-3,70.677,5,27.371,4.167,381.372E-6,2.045,1.789,6.135,12.825,1.118,5.150,8.243,11.937,15.451,0.732422,0.457743,5.842,common_voice_en_17875001.mp3,fourties,male
119.997,129.532,25.065,95.223,176.586,90,81,7.759774E-3,1.518346E-3,69.636,7,28.413,3.047,236.447E-6,1.005,1.384,3.015,13.696,1.249,4.126,6.909,47.175,12.378,0.706833,0.471511,4.818,common_voice_en_17875002.mp3,fourties,male
126.463,127.630,16.827,102.822,173.859,86,77,7.894123E-3,1.058368E-3,77.657,8,50.459,2.863,225.971E-6,1.120,1.492,3.360,14.483,1.347,7.135,10.059,13.189,21.405,0.678340,0.575987,4.068,common_voice_en_17875003.mp3,fourties,male
120.065,128.994,30.974,76.400,196.817,98,92,7.827012E-3,1.850758E-3,71.042,5,31.191,2.818,220.577E-6,0.933,1.208,2.798,13.095,1.304,5.420,7.676,12.474,16.261,0.772997,0.337967,5.994,common_voice_en_17875004.mp3,fourties,male
133.539,137.952,33.101,94.305,186.426,60,56,7.279184E-3,1.791498E-3,69.536,3,29.747,2.643,192.355E-6,0.598,0.847,1.795,15.581,1.252,7.042,8.716,14.371,21.125,0.744555,0.402613,5.589,common_voice_en_17875005.mp3,fourties,male
126.279,127.396,25.400,74.991,172.436,70,62,7.887779E-3,1.744563E-3,77.524,6,27.622,4.383,345.708E-6,1.680,0.990,5.041,9.342,0.975,2.657,4.710,6.382,7.972,0.767190,0.397283,7.322,common_voice_en_17875006.mp3,fourties,male
142.482,140.589,21.055,103.751,166.400,30,27,7.173375E-3,1.148753E-3,85.106,2,18.830,4.469,320.564E-6,1.089,0.938,3.267,17.053,1.380,6.612,8.595,22.521,19.837,0.629058,0.654078,2.517,common_voice_en_17875008.mp3,fourties,male
176.314,167.732,27.050,115.300,207.060,132,125,5.974524E-3,1.044300E-3,67.897,6,21.493,2.321,138.692E-6,0.900,1.048,2.701,11.002,0.817,3.092,4.628,8.882,9.277,0.817038,0.293343,9.112,common_voice_en_17875009.mp3,fourties,male
131.499,132.492,18.551,104.928,161.989,45,40,7.661137E-3,1.248853E-3,83.384,4,36.758,3.062,234.572E-6,0.988,0.857,2.965,17.241,1.464,6.477,8.012,23.021,19.432,0.747033,0.394334,5.445,common_voice_en_17875010.mp3,fourties,male
118.509,124.484,19.972,76.520,184.603,129,122,8.112730E-3,1.361141E-3,64.331,6,31.722,2.666,216.289E-6,0.719,0.941,2.157,15.292,1.205,5.442,8.058,10.397,16.325,0.745028,0.401128,6.027,common_voice_en_17875016.mp3,fourties,male
154.262,156.894,38.562,97.696,220.265,97,92,6.347229E-3,1.645977E-3,65.979,4,15.283,2.502,158.777E-6,0.873,1.071,2.618,12.994,1.156,5.739,6.851,10.618,17.218,0.755735,0.374322,5.738,common_voice_en_17875017.mp3,fourties,male
109.881,114.650,15.353,87.964,159.847,119,111,8.758349E-3,1.220074E-3,64.495,7,28.812,2.782,243.640E-6,0.992,1.101,2.976,14.936,1.330,4.614,8.553,18.008,13.843,0.717754,0.460035,4.861,common_voice_en_17875018.mp3,fourties,male
126.394,136.337,32.277,106.533,201.927,55,52,7.326068E-3,1.550798E-3,75.882,2,9.029,2.434,178.327E-6,1.220,1.768,3.661,10.059,0.911,3.986,3.432,7.450,11.959,0.787446,0.319036,6.877,common_voice_en_17875019.mp3,fourties,male
117.730,122.206,16.040,101.923,155.736,99,93,8.216159E-3,1.087612E-3,65.517,5,37.750,2.492,204.739E-6,0.853,1.103,2.558,12.569,1.052,4.568,6.503,15.573,13.703,0.765862,0.357864,6.273,common_voice_en_17875020.mp3,fourties,male
149.712,141.082,28.929,95.083,180.253,62,57,7.038216E-3,1.511519E-3,79.705,4,33.670,2.405,169.234E-6,0.625,0.790,1.876,13.571,1.103,4.735,8.429,15.722,14.205,0.738090,0.410376,5.230,common_voice_en_17875021.mp3,fourties,male
119.992,119.338,18.149,76.124,160.522,158,147,8.368626E-3,1.427596E-3,64.824,10,40.577,2.429,203.310E-6,0.992,0.995,2.976,12.629,1.074,4.609,5.037,11.442,13.828,0.751250,0.382585,6.253,common_voice_en_17875022.mp3,fourties,male
142.272,141.521,31.445,94.063,229.015,96,90,7.041511E-3,1.541026E-3,72.587,5,37.934,2.555,179.922E-6,0.586,0.779,1.759,10.987,1.031,3.499,4.993,8.162,10.498,0.806263,0.314352,7.688,common_voice_en_17875024.mp3,fourties,male
134.501,132.005,9.312,105.787,144.904,21,18,7.699211E-3,0.632916E-3,87.701,2,30.017,1.900,146.288E-6,0.409,0.509,1.227,16.148,1.548,5.711,3.037,--undefined--,17.134,0.613601,0.670038,2.114,common_voice_en_17875026.mp3,fourties,male
119.595,125.646,23.694,97.241,186.531,89,84,7.956842E-3,1.412152E-3,74.460,4,23.693,2.629,209.178E-6,0.763,1.124,2.288,13.648,1.420,3.994,7.210,17.201,11.981,0.697866,0.531237,4.639,common_voice_en_17875028.mp3,fourties,male
